age,weight,height,bmi,fitness_level,fitness_level_name,goal,goal_name,category,category_label
34,45.87,153.62,19.44,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
64,90.0,164.58,33.23,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
50,116.45,195.39,30.5,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
41,55.94,155.14,23.24,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
33,81.18,160.52,31.51,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
57,45.73,166.32,16.53,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
50,111.19,154.13,46.81,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
39,69.16,198.87,17.49,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
32,60.01,158.37,23.93,0,Beginner,2,General Fitness,2,Beginner - General Fitness
20,112.22,179.74,34.74,0,Beginner,2,General Fitness,2,Beginner - General Fitness
48,85.6,185.45,24.89,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
37,70.46,190.74,19.37,2,Advanced,2,General Fitness,8,Advanced - General Fitness
37,86.48,179.87,26.73,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
20,48.06,158.2,19.2,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
35,49.53,162.36,18.79,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
62,91.18,166.45,32.91,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
25,110.39,171.68,37.45,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
23,98.94,161.42,37.97,0,Beginner,2,General Fitness,2,Beginner - General Fitness
20,51.11,170.16,17.65,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
32,64.33,173.13,21.46,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
48,76.19,192.31,20.6,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
37,82.86,177.17,26.4,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,47.2,169.78,16.38,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
51,104.47,182.75,31.28,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,73.79,173.29,24.57,0,Beginner,2,General Fitness,2,Beginner - General Fitness
50,54.87,185.79,15.9,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
59,62.82,198.57,15.93,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
22,50.18,171.86,16.99,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,89.47,178.97,27.93,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
23,93.91,165.61,34.24,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
54,45.68,179.42,14.19,0,Beginner,2,General Fitness,2,Beginner - General Fitness
64,62.6,194.19,16.6,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
33,83.98,166.85,30.17,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,78.71,179.39,24.46,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
37,73.45,180.28,22.6,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
29,80.6,192.21,21.82,2,Advanced,2,General Fitness,8,Advanced - General Fitness
23,60.44,155.6,24.96,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
19,54.22,161.56,20.77,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,54.16,172.61,18.18,0,Beginner,2,General Fitness,2,Beginner - General Fitness
22,52.75,179.23,16.42,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
41,96.45,150.87,42.37,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
46,110.09,172.74,36.9,2,Advanced,2,General Fitness,8,Advanced - General Fitness
40,95.01,156.98,38.56,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
33,115.49,186.64,33.15,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
18,99.81,157.81,40.08,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,58.29,184.63,17.1,2,Advanced,2,General Fitness,8,Advanced - General Fitness
43,73.07,150.88,32.1,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
43,110.17,178.53,34.56,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
63,113.9,180.03,35.14,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
22,88.29,167.43,31.5,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
23,68.86,193.32,18.42,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
26,51.79,164.43,19.15,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
55,69.53,183.38,20.68,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
35,110.84,165.86,40.29,0,Beginner,2,General Fitness,2,Beginner - General Fitness
18,54.02,177.22,17.2,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
32,92.27,180.49,28.32,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,74.14,172.43,24.94,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
52,62.05,153.66,26.28,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
31,91.46,173.17,30.5,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
43,116.36,192.36,31.45,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
43,53.17,157.45,21.45,0,Beginner,2,General Fitness,2,Beginner - General Fitness
61,80.75,169.72,28.03,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
63,98.86,197.78,25.27,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
40,77.31,194.84,20.37,0,Beginner,2,General Fitness,2,Beginner - General Fitness
42,94.1,169.0,32.95,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
39,59.59,158.32,23.78,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
44,114.72,176.61,36.78,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
35,74.99,198.84,18.97,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
47,58.59,184.06,17.29,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
30,58.84,164.76,21.68,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
59,113.83,171.23,38.83,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
18,73.01,176.32,23.48,2,Advanced,2,General Fitness,8,Advanced - General Fitness
30,90.12,190.96,24.71,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
43,60.9,180.55,18.68,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
59,112.5,167.67,40.02,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
54,67.65,186.6,19.43,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
42,52.17,181.19,15.89,0,Beginner,2,General Fitness,2,Beginner - General Fitness
22,57.6,186.84,16.5,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
38,52.18,151.18,22.83,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,60.46,181.9,18.27,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
30,89.59,174.84,29.31,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
24,97.14,170.22,33.53,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
56,99.34,150.79,43.69,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
21,99.33,178.92,31.03,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
63,64.87,182.26,19.53,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
25,72.52,167.18,25.95,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
19,95.22,153.5,40.41,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
25,93.82,176.65,30.06,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
20,59.27,152.62,25.45,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
34,119.66,172.32,40.3,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
53,117.12,181.75,35.46,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
33,75.71,171.13,25.85,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
33,94.87,189.77,26.34,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
40,74.95,157.62,30.17,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
47,84.07,181.18,25.61,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
49,54.58,191.3,14.91,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
31,53.82,161.37,20.67,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
58,51.57,196.85,13.31,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
28,106.9,163.99,39.75,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
23,113.95,174.85,37.27,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
59,82.59,169.86,28.62,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
62,73.55,193.9,19.56,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
23,55.6,160.6,21.56,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
32,75.22,158.68,29.88,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
35,116.8,178.65,36.6,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
19,54.94,193.1,14.73,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
18,90.47,188.24,25.53,0,Beginner,2,General Fitness,2,Beginner - General Fitness
52,74.9,157.32,30.26,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
25,80.87,175.31,26.31,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
29,117.44,171.62,39.87,0,Beginner,2,General Fitness,2,Beginner - General Fitness
31,110.71,163.89,41.22,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
49,61.2,180.98,18.69,2,Advanced,2,General Fitness,8,Advanced - General Fitness
48,49.6,189.04,13.88,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
19,81.35,187.71,23.09,2,Advanced,2,General Fitness,8,Advanced - General Fitness
26,77.28,158.53,30.75,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
45,67.75,155.05,28.18,0,Beginner,2,General Fitness,2,Beginner - General Fitness
57,106.05,180.76,32.46,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
56,99.32,189.6,27.63,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
52,72.58,170.71,24.91,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
54,74.03,198.19,18.85,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
44,76.39,189.52,21.27,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
40,55.28,176.77,17.69,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
38,107.57,181.46,32.67,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
54,116.97,174.39,38.46,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
28,79.08,192.22,21.4,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
43,54.54,193.23,14.61,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
58,91.06,192.98,24.45,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
59,111.91,197.77,28.61,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
58,96.61,171.88,32.7,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
27,114.77,162.65,43.38,0,Beginner,2,General Fitness,2,Beginner - General Fitness
51,73.98,172.51,24.86,0,Beginner,2,General Fitness,2,Beginner - General Fitness
34,50.0,175.92,16.16,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
49,119.12,172.16,40.19,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
40,98.72,153.6,41.84,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
22,83.14,169.38,28.98,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
53,71.23,188.73,20.0,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,71.61,170.61,24.6,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
49,50.15,171.21,17.11,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
48,103.69,161.39,39.81,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
32,60.43,156.07,24.81,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
58,93.29,176.52,29.94,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,104.9,164.64,38.7,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
30,88.68,187.4,25.25,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
27,70.37,196.4,18.24,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
42,73.2,177.5,23.23,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
39,65.53,196.42,16.99,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
38,66.44,190.8,18.25,2,Advanced,2,General Fitness,8,Advanced - General Fitness
29,113.92,162.61,43.08,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
38,118.38,187.41,33.7,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
40,94.21,158.87,37.33,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
60,65.2,176.98,20.82,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
19,54.88,186.3,15.81,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
48,81.63,157.53,32.89,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
60,101.86,187.17,29.08,2,Advanced,2,General Fitness,8,Advanced - General Fitness
36,56.37,154.69,23.56,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
54,57.01,173.08,19.03,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
20,119.39,154.96,49.72,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
60,68.32,187.12,19.51,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
44,59.1,167.77,21.0,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
53,45.39,188.05,12.84,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
31,60.19,197.9,15.37,0,Beginner,2,General Fitness,2,Beginner - General Fitness
33,56.17,165.28,20.56,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
21,73.9,182.17,22.27,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
52,55.34,183.15,16.5,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
38,47.18,158.34,18.82,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
37,75.17,193.71,20.03,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
20,49.86,179.0,15.56,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
41,95.74,190.25,26.45,2,Advanced,2,General Fitness,8,Advanced - General Fitness
63,56.17,184.77,16.45,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
55,60.74,191.26,16.6,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
53,54.18,186.78,15.53,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
45,100.17,199.92,25.06,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
50,76.59,181.81,23.17,2,Advanced,2,General Fitness,8,Advanced - General Fitness
32,75.74,191.99,20.55,2,Advanced,2,General Fitness,8,Advanced - General Fitness
26,116.27,160.15,45.34,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
20,46.96,151.21,20.54,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
62,97.33,196.48,25.21,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,64.45,171.48,21.92,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
46,79.63,174.05,26.29,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
22,97.95,181.56,29.72,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
56,82.23,171.84,27.85,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
58,56.92,180.51,17.47,0,Beginner,2,General Fitness,2,Beginner - General Fitness
37,94.27,197.83,24.09,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
47,47.72,163.79,17.79,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
27,65.4,187.97,18.51,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
30,65.11,157.82,26.14,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
60,55.44,176.62,17.77,0,Beginner,2,General Fitness,2,Beginner - General Fitness
24,51.48,161.84,19.66,2,Advanced,2,General Fitness,8,Advanced - General Fitness
24,74.51,191.39,20.34,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
54,118.6,162.83,44.73,2,Advanced,2,General Fitness,8,Advanced - General Fitness
43,59.34,166.91,21.3,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
38,90.64,167.48,32.32,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
21,76.35,154.44,32.01,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
50,84.25,155.74,34.74,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
60,50.08,185.39,14.57,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
23,61.96,192.35,16.75,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
22,115.93,192.5,31.28,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
51,109.65,173.01,36.63,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
29,49.67,175.63,16.1,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
52,48.9,189.31,13.64,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
37,85.86,187.92,24.31,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
57,110.84,193.98,29.46,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
58,87.01,187.54,24.74,0,Beginner,2,General Fitness,2,Beginner - General Fitness
19,49.89,173.2,16.63,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
52,52.91,182.84,15.83,0,Beginner,2,General Fitness,2,Beginner - General Fitness
60,103.17,198.22,26.26,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
53,65.73,165.62,23.96,0,Beginner,2,General Fitness,2,Beginner - General Fitness
32,113.63,176.65,36.41,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
29,57.45,180.67,17.6,0,Beginner,2,General Fitness,2,Beginner - General Fitness
44,65.77,199.18,16.58,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
25,112.05,182.71,33.56,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
21,104.89,198.39,26.65,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
29,100.48,165.98,36.47,0,Beginner,2,General Fitness,2,Beginner - General Fitness
62,118.81,183.4,35.32,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
21,119.78,198.99,30.25,2,Advanced,2,General Fitness,8,Advanced - General Fitness
44,96.51,154.65,40.35,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
43,50.96,186.57,14.64,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
26,106.43,177.04,33.96,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
28,112.6,182.58,33.78,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
41,82.07,191.41,22.4,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
38,53.47,154.36,22.44,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
52,55.65,167.4,19.86,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
28,93.84,181.05,28.63,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
22,105.46,192.19,28.55,2,Advanced,2,General Fitness,8,Advanced - General Fitness
50,54.47,183.81,16.12,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
57,45.29,184.08,13.36,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
37,62.04,191.85,16.85,2,Advanced,2,General Fitness,8,Advanced - General Fitness
20,97.06,175.63,31.47,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
38,47.49,165.2,17.4,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
53,110.34,188.3,31.12,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
32,64.52,195.36,16.91,2,Advanced,2,General Fitness,8,Advanced - General Fitness
40,57.68,169.49,20.08,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
31,109.84,177.33,34.93,2,Advanced,2,General Fitness,8,Advanced - General Fitness
47,105.18,173.95,34.76,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
57,100.49,195.9,26.18,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
36,117.96,191.3,32.23,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
45,46.35,198.14,11.81,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
36,110.46,155.63,45.6,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
53,52.24,162.09,19.88,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
31,89.88,164.86,33.07,2,Advanced,1,Muscle Gain,7,Advanced - Muscle Gain
47,89.91,153.22,38.3,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
63,70.53,199.45,17.73,2,Advanced,2,General Fitness,8,Advanced - General Fitness
33,62.96,189.73,17.49,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
28,119.66,192.78,32.2,2,Advanced,0,Weight Loss,6,Advanced - Weight Loss
22,63.92,161.01,24.66,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
26,113.22,183.46,33.64,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
41,116.69,151.26,51.0,2,Advanced,2,General Fitness,8,Advanced - General Fitness
57,68.77,171.73,23.32,2,Advanced,2,General Fitness,8,Advanced - General Fitness
58,70.56,158.24,28.18,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
55,89.38,185.13,26.08,2,Advanced,2,General Fitness,8,Advanced - General Fitness
45,52.82,169.23,18.44,0,Beginner,2,General Fitness,2,Beginner - General Fitness
39,64.7,163.58,24.18,2,Advanced,2,General Fitness,8,Advanced - General Fitness
58,82.97,181.71,25.13,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
42,45.22,151.99,19.57,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
44,55.5,163.84,20.68,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
46,80.47,181.13,24.53,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
62,80.57,179.54,24.99,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
63,48.71,191.67,13.26,0,Beginner,1,Muscle Gain,1,Beginner - Muscle Gain
56,105.19,178.6,32.98,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
60,48.33,163.89,17.99,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
58,106.37,176.58,34.11,2,Advanced,2,General Fitness,8,Advanced - General Fitness
58,47.23,183.77,13.98,1,Intermediate,2,General Fitness,5,Intermediate - General Fitness
28,54.86,163.74,20.46,0,Beginner,2,General Fitness,2,Beginner - General Fitness
29,111.17,183.55,33.0,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
50,106.78,197.75,27.31,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
25,109.72,150.11,48.69,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
64,49.46,180.19,15.23,1,Intermediate,1,Muscle Gain,4,Intermediate - Muscle Gain
19,94.9,190.02,26.28,1,Intermediate,0,Weight Loss,3,Intermediate - Weight Loss
36,89.72,177.48,28.48,0,Beginner,0,Weight Loss,0,Beginner - Weight Loss
